Producto,Tienda,Fecha,Precio,Medidas,Material,Cantidad,Venta agrupada
"JUEGO DE DOS MACETAS COLGANTES DE GRAN TAMANO DE 13 PULGADAS, MACETAS PARA PLANTAS DE INTERIOR Y EXTERIOR. COLOCA MACETAS EN DIVERSOS ENTORNOS, INCLUIDOS ALFEIZARES, SALA DE ESTAR Y JARDINES",Amazon,18-02-2026,55655,13PULGADAS,DESCONOCIDO,1,0
MACETAS VOGUE DE CLASSIC HOME & GARDEN CON ACABADO DE CALIDAD CERAMICA - MACETAS MODERNAS PARA INTERIORES Y EXTERIORES - MACETAS PARA PORCHE RESISTENTES A LOS RAYOS UV - MACETA DECORATIVA PARA FLORES,Amazon,18-02-2026,29417,SIN MEDIDAS,CERAMICA,1,0
"MACETAS DE 6 PULGADAS, PAQUETE DE 5 MACETAS PARA EXTERIORES E INTERIORES, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS DE BANDEJA (MULTICOLOR)",Amazon,18-02-2026,31468,6PULGADAS,DESCONOCIDO,5,1
"JUEGO DE 3 MACETAS DE CERAMICA DE 6.75/5.6/4.2 PULGADAS CON AGUJEROS DE DRENAJE Y PLATILLO, MACETA PARA EXTERIORES E INTERIORES, MACETAS DECORATIVAS MODERNAS PARA PLANTAS DE CASA, JARDIN",Amazon,18-02-2026,36300,4.2PULGADAS,CERAMICA,3,1
"RAOOKIF PAQUETE DE 100 MACETAS DE GUARDERIA, MACETAS DE 4, 5 Y 6 PULGADAS PARA PLANTAS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE, MACETAS DE JARDIN PARA TRASPLANTAR, SUCULENTAS, ESQUEJES, PLANTULAS",Amazon,18-02-2026,23017,6PULGADAS,PLASTICO,100,1
"ANYUMOCZ 60 PIEZAS DE 1 GALON DE MACETAS FLEXIBLES PARA VIVERO DE PLANTAS, MACETA DE PLANTULA DE PLASTICO SUAVE Y ENGROSADO CON AGUJEROS, CONTENEDOR DE PLANTAS DE FLORES PARA SUCULENTAS, ESQUEJES",Amazon,18-02-2026,35443,SIN MEDIDAS,PLASTICO,1,0
"MACETAS DE 12/10/8 PULGADAS CON RIEGO AUTOMATICO PARA PLANTAS DE INTERIOR, MACETA GRANDE DE PLASTICO PARA PLANTAS DE EXTERIOR, MACETA DE FLORES CON VENTANA DE NIVEL DE AGUA Y ESPACIOSO RESERVORIO",Amazon,18-02-2026,51273,8PULGADAS,PLASTICO,1,0
"MACETAS PARA PLANTAS DE 10/9/8/7.5/7 PULGADAS CON AUTORIEGO, JUEGO DE 5 MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DE FLORES DE PLASTICO, MACETA DE VIVERO PARA PLANTAS DE",Amazon,18-02-2026,46701,7PULGADAS,PLASTICO,5,1
"MACETA DE CERAMICA CON ORIFICIO DE DRENAJE Y PLATILLO, REDONDA, ESMALTADA, MODERNA, PARA SUCULENTAS, LENGUA DE SUEGRA (SANSEVIERIA), PLANTAS DE INTERIOR Y EXTERIOR, 6 PULGADAS",Amazon,18-02-2026,31486,6PULGADAS,CERAMICA,1,0
"MACETAS DE CERAMICA TOSCANA, MACETAS VINTAGE DE 6.11 PULGADAS CON ORIFICIO DE DRENAJE PARA PLANTAS DE INTERIOR, JARRON VERDE DE GRANJA Y MACETAS, DECORACION DEL HOGAR, COCINA, JARDIN",Amazon,18-02-2026,35383,6.11PULGADAS,CERAMICA,1,0
"LIFEMASTER - MACETAS CON MULTIPLES ORIFICIOS DE DRENAJE, 5 PIEZAS, DE PLASTICO, RESISTENTES Y VERSATILES, APILABLES, PARA DECORACION DEL HOGAR, JARDINERIA INTERIOR Y EXTERIOR, COLOR NEGRO",Amazon,18-02-2026,21960,SIN MEDIDAS,PLASTICO,1,0
"DEECOO JUEGO DE 3 MACETAS DE CERAMICA PARA INTERIORES CON AGUJEROS DE DRENAJE, 5.7/4.7/3.5/PULGADAS, MACETAS DECORATIVAS MODERNAS PARA PLANTAS AL AIRE LIBRE, LIRIOS, CACTUS, SUCULENTAS, SERPIENTES Y",Amazon,18-02-2026,43782,SIN MEDIDAS,CERAMICA,3,1
"PAQUETE DE 5 MACETAS CON DRENAJE DE 7/6.5/6/5.5/5 PULGADAS, MACETAS DE RIEGO AUTOMATICO PARA PLANTAS DE INTERIOR, MACETAS PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETA DE PLASTICO, MACETA PARA",Amazon,18-02-2026,53672,5PULGADAS,PLASTICO,5,1
"QCQHDU MACETA DE 8 PULGADAS, PAQUETE DE 2 MACETAS PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE Y PLATILLO, MACETAS PARA EXTERIORES, DECORACION MODERNA PARA EL HOGAR Y EL JARDIN",Amazon,18-02-2026,33399,8PULGADAS,DESCONOCIDO,2,1
"MIXC MACETAS DE VIVERO ENGROSADAS TRANSPARENTES CON BASE DE SILICONA PARA FACIL TRASPLANTE, 30 PAQUETES DE 4 PULGADAS, MACETA TRANSPARENTE REUTILIZABLE PARA PLANTULAS DE VEGETALES, ESQUEJES DE RAIZ",Amazon,18-02-2026,59699,4PULGADAS,DESCONOCIDO,1,0
"ORCELER MACETAS DE TERRACOTA Y ARCILLA DE 6 PULGADAS PARA PLANTAS CON PLATILLO, MACETAS MEDIANAS DE TERRACOTA CON ORIFICIO DE DRENAJE, MACETA CON BANDEJA, MACETA DE TERRACOTA PARA PLANTAS DE INTERIOR",Amazon,18-02-2026,40016,6PULGADAS,CERAMICA,1,0
"MACETAS DE 4 PULGADAS, JUEGO DE 6 MACETAS DE INTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y BANDEJAS PARA ORQUIDEAS, VIOLETAS, SUCULENTAS, HIERBAS Y OTRAS PLANTAS, COLORIDAS",Amazon,18-02-2026,19952,4PULGADAS,DESCONOCIDO,6,1
"MACETAS DE INTERIOR DE 6 PULGADAS CON ORIFICIO DE DRENAJE Y PLATILLO DE BANDEJA, MACETAS PARA PLANTAS Y FLORES DE JARDIN DE INTERIORES Y EXTERIORES, MULTICOLOR, 4 PAQUETES",Amazon,18-02-2026,23762,6PULGADAS,DESCONOCIDO,1,0
"LAND GUARD - KIT DE MACETA DE JARDIN ELEVADA DE METAL GALVANIZADO, PARA EXTERIORES, GRANDE, OVALADA, PARA VEGETALES",Amazon,18-02-2026,65458,SIN MEDIDAS,METAL,1,0
"LE TAUCI MACETAS DE 12 PULGADAS PARA PLANTAS, MACETAS DE CERAMICA CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETA GRANDE ELEGANTE Y DURADERA, PERFECTA PARA DECORACION DEL HOGAR Y LA OFICINA, COLOR BLANCO",Amazon,18-02-2026,117371,12PULGADAS,CERAMICA,1,0
"LINDAS MACETAS DE CERAMICA PARA SUCULENTAS, MACETA CON DRENAJE Y PLATILLO ADJUNTO, JUEGO DE 5 PLANTAS NO INCLUIDAS (REDONDA)",Amazon,18-02-2026,62340,SIN MEDIDAS,CERAMICA,1,0
"PAQUETE DE 30 MACETAS DE PLASTICO DE 5 GALONES, MACETAS SUAVES DE 12.8 PULGADAS DE GROSOR CON AGUJEROS DE DRENAJE, CONTENEDOR DE FLORES PARA PLANTAS DE SEMILLERO, JARDIN, INTERIOR Y EXTERIOR",Amazon,18-02-2026,94406,12.8PULGADAS,PLASTICO,30,1
UTOPIA HOME MACETAS PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE - JUEGO DE 5 MACETAS DE FLORES DE PLASTICO BLANCO (7/6.6/6/5.3/4.8 PULGADAS) - MACETAS MODERNAS PARA PLANTAS DE INTERIOR,Amazon,18-02-2026,29244,4.8PULGADAS,PLASTICO,5,1
"PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO NEGRO PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR NEGRO",Amazon,18-02-2026,30057,6PULGADAS,PLASTICO,10,1
"JUEGO DE 2 MACETAS GRANDES ALTAS PARA INTERIORES O EXTERIORES, 24 PULGADAS, MACETAS ALTAS CONICAS CON BANDEJA PARA PORCHE, PATIO, PATIO TRASERO, MACETAS GRANDES PARA PLANTAS DE INTERIOR AL AIRE",Amazon,18-02-2026,130299,24PULGADAS,DESCONOCIDO,2,1
"MACETA PARA EXTERIORES CON DISENO DE CELOSIA - MACETA CUADRADA DE 14.75 PULGADAS, 13 PULGADAS DE ALTO, MACETA BLANCA PARA PLANTAS - MACETAS DECORATIVAS PARA DECORACION DE PORCHE DELANTERO - MACETAS AL",Amazon,18-02-2026,41384,14.75PULGADAS,DESCONOCIDO,1,0
"WORTH JUEGO DE MACETAS REDONDAS DE 9 GALONES DE ALTO, 2-14 PULGADAS DE DIAMETRO X 21 PULGADAS DE ALTO, CON ACABADO DE PIEDRA, CONTENEDOR DECORATIVO PARA INTERIORES, JARDIN, PATIO, IRROMPIBLE, BEIGE",Amazon,18-02-2026,,14PULGADAS,DESCONOCIDO,1,0
"MACETAS WEICHENGXING, 12/10/9/8/ PULGADAS GRANDES MACETAS DE PLASTICO AUTO-RIEGO PARA PLANTAS DE INTERIOR Y EXTERIOR CON AGUJEROS DE DRENAJE, DEPOSITO PROFUNDO, MACETA DE PLANTACION PARA VIVERO PARA",Amazon,18-02-2026,56123,SIN MEDIDAS,PLASTICO,1,0
"JERIA PAQUETE DE 100 MACETAS DE PLASTICO DE 4 PULGADAS QUE VIENEN CON 100 ETIQUETAS PARA PLANTAS, CONTENEDOR DE PLANTAS DE FLORES DE PLANTULAS Y MACETAS DE INICIO DE SEMILLAS",Amazon,18-02-2026,20662,4PULGADAS,PLASTICO,100,1
"LE TAUCI MACETAS DE 4.1 + 5.1 + 6.5 PULGADAS, JUEGO DE 3, MACETAS DE CERAMICA CON ORIFICIO DE DRENAJE Y PLATILLO, MACETA DE INTERIOR CON ALMOHADILLA DE MALLA DE AGUJERO, REGALOS PARA MAMA, ESMALTE",Amazon,18-02-2026,51333,6.5PULGADAS,CERAMICA,1,0
"QUARUT PAQUETE DE 3 MACETAS DE 10 PULGADAS, MACETAS DE BARRIL DE WHISKY CON AGUJEROS DE DRENAJE Y PLATILLO, MACETAS DE PLASTICO PARA DECORACION DE FLORES CON DISENO DE BARRIL DE VINO IMITACION, PARA",Amazon,18-02-2026,44380,10PULGADAS,PLASTICO,3,1
"GEPEGE - MACETAS BLANCAS DE INTERIOR, MACETA DE CERAMICA CON ORIFICIO DE DRENAJE, 6.0, 5.0 Y 4.0 PULGADAS, MACETA PARA ORQUIDEAS Y SUCULENTAS, ESMALTE PERLADO DE ARCOIRIS",Amazon,18-02-2026,36491,4.0PULGADAS,CERAMICA,1,0
"PAQUETE DE 6 MACETAS DE TERRACOTA Y ARCILLA DE 6 PULGADAS CON PLATILLO PARA PLANTAS, MACETA GRANDE DE TERRACOTA CON ORIFICIO DE DRENAJE, MACETA PARA PLANTAS DE INTERIOR Y EXTERIOR",Amazon,18-02-2026,43592,6PULGADAS,CERAMICA,6,1
CREATIVE CO-OP - MACETA GRANDE DE CERAMICA BLANCA MATE CON RELIEVE,Amazon,18-02-2026,148198,SIN MEDIDAS,CERAMICA,1,0
"KANTE - MACETA REDONDA DE HORMIGON DE 24 PULGADAS DE ALTURA, MACETAS GRANDES PARA INTERIORES Y EXTERIORES CON ORIFICIO DE DRENAJE Y TAPON DE GOMA, MACETAS DECORATIVAS MODERNAS DE JARDIN PARA PATIO",Amazon,18-02-2026,226965,24PULGADAS,DESCONOCIDO,1,0
"COSMOLIVING BY COSMOPOLITAN - MACETA DE METAL PARA INTERIORES Y EXTERIORES, MACETA GRANDE CON SOPORTE EXTRAIBLE, JUEGO DE 2 MACETAS DE 19 PULGADAS, 22 PULGADAS DE ALTO, COLOR DORADO",Amazon,18-02-2026,134612,19PULGADAS,METAL,2,1
"PAQUETE DE 300 MACETAS DE PLASTICO DE 4 PULGADAS PARA PLANTAS, MACETAS PEQUENAS PARA PLANTULAS, MACETAS PARA SUCULENTAS, MACETAS CON AGUJEROS DE DRENAJE, INCLUYE 300 ETIQUETAS PARA PLANTAS",Amazon,18-02-2026,38145,4PULGADAS,PLASTICO,300,1
CLASSIC HOME AND GARDEN ROSIE - MACETA MODERNA CON DRENAJE - CUENCOS DE MACETAS CONTEMPORANEOS - JARRONES REDONDOS POCO PROFUNDOS PARA PLANTAS PEQUENAS - MACETAS VERSATILES PARA INTERIORES Y,Amazon,18-02-2026,30715,SIN MEDIDAS,DESCONOCIDO,1,0
"PAQUETE DE 30 MACETAS TRANSPARENTES PARA PLANTAS DE VIVERO, MACETA DE PLASTICO DE ALTA TRANSPARENCIA DE 3.5/4/5 PULGADAS CON AGUJEROS DE DRENAJE, INCLUYE 20 ETIQUETAS",Amazon,18-02-2026,21337,5PULGADAS,PLASTICO,30,1
"SOPORTE PARA PLANTAS DE INTERIOR CON LUCES DE CULTIVO, ESTANTE GRANDE DE 55 PULGADAS DE ALTO CON 7 NIVELES PARA PLANTAS DE INTERIOR, ESTANTE EN FORMA DE JARRON, SOPORTE PARA MACETAS",Amazon,18-02-2026,98796,55PULGADAS,DESCONOCIDO,1,0
"MACETAS WEICHENGXING, 12/10/9/8/ PULGADAS GRANDES MACETAS DE PLASTICO AUTO-RIEGO PARA PLANTAS DE INTERIOR Y EXTERIOR CON AGUJEROS DE DRENAJE, DEPOSITO PROFUNDO, MACETA DE PLANTACION PARA VIVERO PARA",Amazon,18-02-2026,56123,SIN MEDIDAS,PLASTICO,1,0
"100 PACK DE MACETAS DE VIVERO DE PLANTAS DE 8 CM, MACETAS CUADRADAS DURADERAS PARA PLANTULAS CON AGUJEROS DE DRENAJE, MACETAS DE PLASTICO REUTILIZABLES PEQUENAS PARA PLANTAS DE SEMILLAS",Amazon,18-02-2026,68402,8CM,PLASTICO,1,0
